gameReferenceId,id,period,periodTime,gameTime,currentPossession,teamInPossession,currentPlayInPossession,isPossessionEvent,isDefensiveEvent,isPossessionBreaking,isLastPlayOfPossession,frame,timecode,shorthand,name,zone,type,outcome,flags,previousName,previousType,previousOutcome,xCoord,yCoord,xAdjCoord,yAdjCoord,scoreDifferential,manpowerSituation,teamSkatersOnIce,teamForwardsOnIceRefs,teamDefencemenOnIceRefs,teamGoalieOnIceRef,opposingTeamSkatersOnIce,opposingTeamForwardsOnIceRefs,opposingTeamDefencemenOnIceRefs,opposingTeamGoalieOnIceRef,team,playerJersey,playerPosition,playerFirstName,playerLastName,playerReferenceId,playZone,playSection,expectedGoalsOnNet,expectedGoalsAllShots
20104,0,1,0,0,,,,,,,,15158,00:00:00:00,Face-Off,faceoff,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,1,1,0,0,,None,,false,false,false,false,15158,00:00:00:00,"NZ REC FACE OFF+",faceoff,nz,recovered,successful,"centerfodot, lefthandedopponent",none,none,none,-0.19792938,-0.25294113,0.19792938,0.25294113,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",61,C,Markus,Ljungh,2660,nz,northCenterNZ,,
20104,2,1,0,0,,None,,false,false,false,false,15158,00:00:00:00,"NZ FACE OFF-",faceoff,nz,none,failed,"centerfodot, lefthandedopponent",none,none,none,-0.19792938,-0.25294113,-0.19792938,-0.25294113,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,nz,southCenterNZ,,
20104,3,1,0.033333333333333,0.033333333333333,0,"Linköping HC",0,true,false,false,false,15159,00:00:00:01,"F/OFF LPR+ NZ",lpr,nz,faceoff,successful,,none,none,none,-0.7035141,0.920578,0.7035141,-0.920578,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",61,C,Markus,Ljungh,2660,nz,northCenterNZ,,
20104,4,1,0.066666666666667,0.066666666666667,0,"Linköping HC",1,true,false,false,false,15160,00:00:00:02,"NZPASS north+",pass,nz,north,successful,westside,none,none,none,-0.7035141,0.920578,0.7035141,-0.920578,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",61,C,Markus,Ljungh,2660,nz,northCenterNZ,,
20104,5,1,0.1,0.1,0,"Linköping HC",2,true,false,false,false,15161,00:00:00:03,"N-ZONE PASS RECEPTION",reception,nz,regular,successful,,none,none,none,-0.7035141,0.920578,0.7035141,-0.920578,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",3,D,Linus,Hultström,2027,nz,northCenterNZ,,
20104,6,1,0.13333333333333,0.13333333333333,0,"Linköping HC",3,true,false,false,false,15162,00:00:00:04,"DZONE D2D+",pass,dz,d2d,successful,eastwest,none,none,none,29.975891,-15.844118,-29.975891,15.844118,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",3,D,Linus,Hultström,2027,dz,westPointDZ,,
20104,7,1,0.56666666666667,0.56666666666667,0,"Linköping HC",4,true,false,false,false,15175,00:00:00:17,"D-ZONE PASS RECEPTION",reception,dz,regular,successful,,none,none,none,33.49649,13.829411,-33.49649,-13.829411,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,dz,centerPointDZ,,
20104,8,1,2.2666666666667,2.2666666666667,0,"Linköping HC",5,true,false,false,false,15226,00:00:02:08,"CONTROLLED EXIT FROM DZ",carry,dz,none,successful,,none,none,none,24.94648,35.958824,-24.94648,-35.958824,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,nz,southWestBoardsNZ,,
20104,9,1,2.6,2.6,0,"Linköping HC",6,true,false,false,true,15236,00:00:02:18,"NZPASS north OFFBOARDS-",pass,nz,northoffboards,failed,westside,none,none,none,19.917068,37.467644,-19.917068,-37.467644,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,nz,southWestBoardsNZ,,
20104,10,1,3.0666666666667,3.0666666666667,1,"Linköping HC",0,true,false,false,true,15250,00:00:03:02,"MISS PASS",reception,nz,regular,failed,,none,none,none,-10.762337,39.47941,10.762337,-39.47941,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,nz,northWestBoardsNZ,,
20104,11,1,4.4666666666667,4.4666666666667,2,"Brynäs Brynäs IF",0,true,false,false,false,15292,00:00:04:14,"DUMP IN LPR+",lpr,dz,opdump,successful,alongboards,none,none,none,-52.0056,39.47941,-52.0056,39.47941,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,westPointDZ,,
20104,12,1,5.9666666666667,5.9666666666667,2,"Brynäs Brynäs IF",1,true,false,false,true,15337,00:00:05:29,"DZ OUTLET PASS OFFBOARDS-",pass,dz,outletoffboards,failed,eastside,none,none,none,-78.66148,40.48529,-78.66148,40.48529,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,outsideNorthWestDZ,,
20104,13,1,6.8,6.8,2,"Brynäs Brynäs IF",2,false,true,true,false,15362,00:00:06:24,"BLOCK OPPOSITION PASS+",block,oz,pass,successful,,none,none,none,-50.99763,37.97059,50.99763,-37.97059,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,oz,westPoint,,
20104,14,1,7.1333333333333,7.1333333333333,2,"Brynäs Brynäs IF",3,false,false,false,false,15372,00:00:07:04,"FAILED PASS TRAJECTORY LOCATION DZ",failedpasslocation,dz,none,failed,,none,none,none,-51.50266,38.473526,-51.50266,38.473526,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,westPointDZ,,
20104,15,1,7.8333333333333,7.8333333333333,3,"Linköping HC",0,true,false,false,false,15393,00:00:07:25,"DEF LPR OZ",lpr,oz,none,successful,alongboards,block,pass,successful,-59.04469,37.467644,59.04469,-37.467644,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,oz,outsideNorthWest,,
20104,16,1,8.7666666666667,8.7666666666667,3,"Linköping HC",1,true,false,false,false,15421,00:00:08:23,"SOUTH CYCLE +",pass,oz,south,successful,"1timer, westside",none,none,none,-63.57116,39.982353,63.57116,-39.982353,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,oz,outsideNorthWest,,
20104,17,1,9.6666666666667,9.6666666666667,3,"Linköping HC",2,false,true,false,false,15448,00:00:09:20,"SHOT PRESSURE",pressure,dz,shot,undetermined,,none,none,none,-54.520306,33.444115,-54.520306,33.444115,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,dz,westPointDZ,,
20104,18,1,9.6666666666667,9.6666666666667,3,"Linköping HC",3,true,false,false,false,15448,00:00:09:20,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,-44.962337,35.958824,44.962337,-35.958824,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,oz,westPoint,,
20104,19,1,9.7,9.7,3,"Linköping HC",4,true,false,false,true,15449,00:00:09:21,"OUTSIDE SHOT FOR ONNET",shot,oz,outside,successful,"screened, slapshot, 1timer, withrebound, highright",none,none,none,-44.962337,35.958824,44.962337,-35.958824,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,oz,westPoint,0.017324650660157204,0.015651412308216095
20104,20,1,10.766666666667,10.766666666667,4,"Brynäs Brynäs IF",0,true,false,false,false,15481,00:00:10:23,LPRREB+,lpr,dz,rebound,successful,,none,none,none,-79.16442,6.2852936,-79.16442,6.2852936,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,innerSlotDZ,,
20104,21,1,11.166666666667,11.166666666667,4,"Brynäs Brynäs IF",1,true,false,false,true,15493,00:00:11:05,"DZ OUTLET PASS-",pass,dz,outlet,failed,eastwest,none,none,none,-75.64384,3.770588,-75.64384,3.770588,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,innerSlotDZ,,
20104,22,1,12.233333333333,12.233333333333,4,"Brynäs Brynäs IF",2,false,false,false,false,15525,00:00:12:07,"FAILED PASS TRAJECTORY LOCATION DZ",failedpasslocation,dz,none,failed,,none,none,none,-36.917366,-28.417646,-36.917366,-28.417646,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,dz,eastPointDZ,,
20104,23,1,13.133333333333,13.133333333333,5,"Brynäs Brynäs IF",0,true,false,false,false,15552,00:00:13:04,"OFF LPR DZ",lpr,dz,none,successful,,pass,outlet,failed,-34.402657,-5.2823524,-34.402657,-5.2823524,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,dz,centerPointDZ,,
20104,24,1,13.766666666667,13.766666666667,5,"Brynäs Brynäs IF",1,true,false,false,true,15571,00:00:13:23,"DZ OUTLET PASS-",pass,dz,outlet,failed,westside,none,none,none,-27.36148,-15.844118,-27.36148,-15.844118,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,dz,eastPointDZ,,
20104,25,1,14.466666666667,14.466666666667,5,"Brynäs Brynäs IF",2,false,false,false,false,15592,00:00:14:14,"FAILED PASS TRAJECTORY LOCATION NZ",failedpasslocation,nz,none,failed,,none,none,none,-2.2144241,-28.920588,-2.2144241,-28.920588,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,nz,southWestBoardsNZ,,
20104,26,1,15.833333333333,15.833333333333,6,"Brynäs Brynäs IF",0,true,false,false,false,15633,00:00:15:25,"OFF LPR DZ",lpr,dz,none,successful,alongboards,pass,outlet,failed,14.382629,-35.961765,14.382629,-35.961765,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,nz,northWestBoardsNZ,,
20104,27,1,16.433333333333,16.433333333333,6,"Brynäs Brynäs IF",1,true,false,false,false,15651,00:00:16:13,"DUMP IN+",dumpin,nz,dump,successful,"straight, westofdot",none,none,none,19.412048,-27.914705,19.412048,-27.914705,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",33,RW,Jakob,Silfverberg,1326,nz,northWestBoardsNZ,,
20104,28,1,19.033333333333,19.033333333333,,,,,,,,15729,00:00:19:01,Whistle,whistle,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,29,1,19.033333333333,19.033333333333,,,,,,,,17047,00:01:02:29,Face-Off,faceoff,,hdz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,30,1,19.033333333333,19.033333333333,,None,,false,false,false,false,17047,00:01:02:29,"OZ REC FACE OFF+SON",faceoff,oz,recoveredwithshotonnet,successful,"strongside, westfodot, lefthandedopponent",none,none,none,69.20795,-22.382353,69.20795,-22.382353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,31,1,19.033333333333,19.033333333333,,None,,false,false,false,false,17047,00:01:02:29,"DZ FACE OFF-",faceoff,dz,none,failed,"weakside, westfodot, lefthandedopponent",none,none,none,69.20795,-22.382353,-69.20795,22.382353,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",61,C,Markus,Ljungh,2660,dz,westOuterSlotDZ,,
20104,32,1,19.1,19.1,7,"Brynäs Brynäs IF",0,true,false,false,false,17049,00:01:03:01,"F/OFF LPR OZ",lpr,oz,faceoff,successful,,none,none,none,69.20322,-21.879412,69.20322,-21.879412,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,33,1,19.133333333333,19.133333333333,7,"Brynäs Brynäs IF",1,true,false,false,false,17050,00:01:03:02,"OZPASS TO SLOT+",pass,oz,slot,successful,westside,none,none,none,69.20322,-21.879412,69.20322,-21.879412,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,34,1,19.7,19.7,7,"Brynäs Brynäs IF",2,true,false,false,false,17067,00:01:03:19,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,67.19145,-7.797058,67.19145,-7.797058,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",70,LW,Miks,Indrasis,6165,oz,westOuterSlot,,
20104,35,1,19.733333333333,19.733333333333,7,"Brynäs Brynäs IF",3,true,false,false,false,17068,00:01:03:20,"SOUTH CYCLE +",pass,oz,south,successful,westside,none,none,none,67.19145,-7.797058,67.19145,-7.797058,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",70,LW,Miks,Indrasis,6165,oz,westOuterSlot,,
20104,36,1,20.566666666667,20.566666666667,7,"Brynäs Brynäs IF",4,true,false,false,false,17093,00:01:04:15,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,37.014984,-28.417646,37.014984,-28.417646,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,westPoint,,
20104,37,1,21.4,21.4,7,"Brynäs Brynäs IF",5,false,true,false,false,17118,00:01:05:10,"SHOT PRESSURE",pressure,dz,shot,undetermined,,none,none,none,59.64943,-21.208834,-59.64943,21.208834,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",39,RW,Ty,Rattie,4839,dz,westOuterSlotDZ,,
20104,38,1,21.433333333333,21.433333333333,7,"Brynäs Brynäs IF",6,true,false,false,true,17119,00:01:05:11,"OUTSIDE SHOT FOR ONNET",shot,oz,outside,successful,"wristshot, quickrelease, withrebound, westside, highleft",none,none,none,41.038513,-22.382353,41.038513,-22.382353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,westPoint,0.012043273076415062,0.002086320659145713
20104,39,1,23.566666666667,23.566666666667,8,"Linköping HC",0,true,false,false,false,17183,00:01:07:15,LPRREB+,lpr,dz,rebound,successful,,none,none,none,79.767075,1.9264603,-79.767075,-1.9264603,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,dz,innerSlotDZ,,
20104,40,1,23.6,23.6,8,"Linköping HC",1,true,false,false,true,17184,00:01:07:16,"OFF GLASS DUMP OUT-",dumpout,dz,boards,failed,,none,none,none,78.25824,3.9382248,-78.25824,-3.9382248,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,dz,innerSlotDZ,,
20104,41,1,23.633333333333,23.633333333333,8,"Linköping HC",2,false,false,false,false,17185,00:01:07:17,ICING,icing,dz,none,failed,,none,none,none,78.25824,3.9382248,-78.25824,-3.9382248,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",5,D,Oscar,Fantenberg,1655,dz,innerSlotDZ,,
20104,42,1,29.033333333333,29.033333333333,,,,,,,,17347,00:01:12:29,Whistle,whistle,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,43,1,29.033333333333,29.033333333333,,,,,,,,18053,00:01:36:15,Face-Off,faceoff,,hdz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,44,1,29.033333333333,29.033333333333,,None,,false,false,false,false,18053,00:01:36:15,"OZ REC FACE OFF+",faceoff,oz,recovered,successful,"strongside, westfodot, lefthandedopponent",none,none,none,69.20795,-22.382353,69.20795,-22.382353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,45,1,29.033333333333,29.033333333333,,None,,false,false,false,false,18053,00:01:36:15,"DZ FACE OFF-",faceoff,dz,none,failed,"weakside, westfodot, lefthandedopponent",none,none,none,69.20795,-22.382353,-69.20795,22.382353,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",61,C,Markus,Ljungh,2660,dz,westOuterSlotDZ,,
20104,46,1,29.066666666667,29.066666666667,9,"Brynäs Brynäs IF",0,true,false,false,false,18054,00:01:36:16,"F/OFF LPR OZ",lpr,oz,faceoff,successful,,none,none,none,69.71089,-20.87353,69.71089,-20.87353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,47,1,29.1,29.1,9,"Brynäs Brynäs IF",1,true,false,false,false,18055,00:01:36:17,"SOUTH CYCLE +",pass,oz,south,successful,westside,none,none,none,69.71089,-20.87353,69.71089,-20.87353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,westOuterSlot,,
20104,48,1,29.733333333333,29.733333333333,9,"Brynäs Brynäs IF",2,true,false,false,false,18074,00:01:37:06,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,43.557953,-28.417646,43.557953,-28.417646,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,westPoint,,
20104,49,1,30.666666666667,30.666666666667,9,"Brynäs Brynäs IF",3,true,false,false,false,18102,00:01:38:04,"EAST/WEST PASS+",pass,oz,eastwest,successful,"1timer, westeast",none,none,none,43.055008,-19.364706,43.055008,-19.364706,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,westPoint,,
20104,50,1,31.3,31.3,9,"Brynäs Brynäs IF",4,false,true,false,false,18121,00:01:38:23,"SHOT PRESSURE",pressure,dz,shot,undetermined,,none,none,none,54.117065,2.2617645,-54.117065,-2.2617645,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,dz,eastOuterSlotDZ,,
20104,51,1,31.3,31.3,9,"Brynäs Brynäs IF",5,true,false,false,false,18121,00:01:38:23,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,40.5403,11.314705,40.5403,11.314705,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",15,D,Simon,Bertilsson,1251,oz,centerPoint,,
20104,52,1,31.333333333333,31.333333333333,9,"Brynäs Brynäs IF",6,true,false,false,true,18122,00:01:38:24,"OUTSIDE SHOT FOR BLOCKED",shot,oz,outsideblocked,failed,"slapshot, quickrelease, 1timer, westeast",none,none,none,40.5403,11.314705,40.5403,11.314705,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",15,D,Simon,Bertilsson,1251,oz,centerPoint,,0.007932281121611595
20104,53,1,31.5,31.5,9,"Brynäs Brynäs IF",7,false,true,true,false,18127,00:01:38:29,"BLOCK OPPOSITION SHOT+",block,dz,shot,successful,,none,none,none,51.099426,3.4352913,-51.099426,-3.4352913,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,dz,centerPointDZ,,
20104,54,1,34.033333333333,34.033333333333,10,"Brynäs Brynäs IF",0,true,false,false,false,18203,00:01:41:15,"MISS SHOT LPR OZ",lpr,oz,none,successful,alongboards,shot,any,failed,48.587357,-33.95,48.587357,-33.95,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,westPoint,,
20104,55,1,35.2,35.2,10,"Brynäs Brynäs IF",1,true,false,false,true,18238,00:01:42:20,"NORTH CYCLE OFFBOARDS-",pass,oz,northoffboards,failed,westside,none,none,none,76.752075,-39.482353,76.752075,-39.482353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,outsideNorthWest,,
20104,56,1,36.433333333333,36.433333333333,10,"Brynäs Brynäs IF",2,false,false,false,false,18275,00:01:43:27,"FAILED PASS TRAJECTORY LOCATION OZ",failedpasslocation,oz,none,failed,,none,none,none,97.875595,-14.335295,97.875595,-14.335295,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,outsideNorthWest,,
20104,57,1,37.333333333333,37.333333333333,10,"Brynäs Brynäs IF",3,false,true,true,false,18302,00:01:44:24,"BLOCK OPPOSITION PASS+",block,dz,pass,successful,,none,none,none,85.29942,-9.3058815,-85.29942,9.3058815,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,dz,outsideNorthWestDZ,,
20104,58,1,37.366666666667,37.366666666667,11,"Linköping HC",0,true,false,false,false,18303,00:01:44:25,"DEF LPR DZ",lpr,dz,none,successful,,block,pass,successful,85.29942,-9.3058815,-85.29942,9.3058815,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,dz,outsideNorthWestDZ,,
20104,59,1,39.433333333333,39.433333333333,11,"Linköping HC",1,true,false,false,true,18365,00:01:46:27,"OFF GLASS DUMP OUT-",dumpout,dz,boards,failed,,none,none,none,98.3759,-11.31765,-98.3759,11.31765,0,evenStrength,5,"	2660, 4839, 5742","	1655, 2027","	6438",5,"	1326, 1809, 6165","	1251, 3525","	2968","Linköping HC",18,LW,Remi,Elie,5742,dz,outsideNorthWestDZ,,
20104,60,1,41.3,41.3,12,"Brynäs Brynäs IF",0,true,false,false,false,18421,00:01:48:23,"LPR+ OZ",lpr,oz,error,successful,alongboards,none,none,none,56.634415,-39.482353,56.634415,-39.482353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,outsideNorthWest,,
20104,61,1,41.733333333333,41.733333333333,12,"Brynäs Brynäs IF",1,true,false,false,false,18434,00:01:49:06,"NORTH CYCLE OFFBOARDS+",pass,oz,northoffboards,successful,westside,none,none,none,55.125595,-39.482353,55.125595,-39.482353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",28,D,Johannes,Kinnvall,3525,oz,outsideNorthWest,,
20104,62,1,42.5,42.5,12,"Brynäs Brynäs IF",2,true,false,false,false,18457,00:01:49:29,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,75.746185,-37.97353,75.746185,-37.97353,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,outsideNorthWest,,
20104,63,1,47.266666666667,47.266666666667,12,"Brynäs Brynäs IF",3,true,false,false,true,18600,00:01:54:22,"NORTH CYCLE OFFBOARDS-",pass,oz,northoffboards,failed,westside,none,none,none,58.64618,-38.979412,58.64618,-38.979412,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,outsideNorthWest,,
20104,64,1,49,49,12,"Brynäs Brynäs IF",4,false,false,false,false,18652,00:01:56:14,"FAILED PASS TRAJECTORY LOCATION OZ",failedpasslocation,oz,none,failed,,none,none,none,98.37854,-0.25294113,98.37854,-0.25294113,0,evenStrength,5,"	1326, 1809, 6165","	1251, 3525","	2968",5,"	2660, 4839, 5742","	1655, 2027","	6438","Brynäs Brynäs IF",10,C,Johan,Larsson,1809,oz,outsideNorthWest,,
